"63","71","01","1003","00135","Pekauman, Jl.","Rantauan Darat","9 Oktober","Pekauman","Banjarmasin Selatan","535.0","3.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00136","Rantauan Timur 2, Gg.","K.S. Tubun","Selamat","Pekauman","Banjarmasin Selatan","540.0","3.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00137","Safari, Gg.","Nusa Indah","Gg. Mutiara","Pekauman","Banjarmasin Selatan","109.0","2.7","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00138","Sekeluarga II, Gg.","K.S. Tubun","Buntu (Rumah)","Pekauman","Banjarmasin Selatan","163.0","3.1","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00139","Sidodadi, Jl.","9 Oktober","Jamaah II","Pekauman","Banjarmasin Selatan","377.0","2.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00140","Sedatu, Gg.","Tel. Kelayan","Sukma","Pekauman","Banjarmasin Selatan","75.0","1.3","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00141","Sederhana, Gg.","Kelayan A","Buntu","Pekauman","Banjarmasin Selatan","110.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1004","00142","2 Damai, Jl.","K.S. Tubun","Simpang Gagah Lurus","Kelayan Barat","Banjarmasin Selatan","382.0","5.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1004","00143","Adil, Gg.","Tel. Kelayan","Sukma","Kelayan Barat","Banjarmasin Selatan","87.0","2.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1004","00144","Damai, Gg.","K.S. Tubun","Ujung Jalan","Kelayan Barat","Banjarmasin Selatan","510.0","5.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1004","00145","Gagah Lurus, Komp.","K.S. Tubun","Gg. Kecil","Kelayan Barat","Banjarmasin Selatan","185.0","4.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
